player_id,game_id,player_name,role,is_werewolf,similarity,attempts,status,threshold
game12_Player1,12,Player1,Villager,False,0.8025264143943787,0,EXISTING,0.75
game12_Player2,12,Player2,Werewolf,True,0.7639788389205933,0,EXISTING,0.75
game12_Player3,12,Player3,FortuneTeller,False,0.816226601600647,0,EXISTING,0.75
game13_Player2,13,Player2,Villager,False,0.7869260311126709,0,EXISTING,0.75
game13_Player1,13,Player1,Villager,False,0.7977539300918579,0,EXISTING,0.75
game13_Player5,13,Player5,FortuneTeller,False,0.8197115659713745,0,EXISTING,0.75
game13_Player3,13,Player3,Werewolf,True,0.7284018397331238,5,FAILED_TO_REACH,0.75
game13_Player4,13,Player4,Villager,False,0.7829550504684448,0,EXISTING,0.75
game14_Player3,14,Player3,Villager,False,0.7946581840515137,0,EXISTING,0.75
game14_Player2,14,Player2,Villager,False,0.7714365124702454,0,EXISTING,0.75
game14_Player4,14,Player4,FortuneTeller,False,0.8225625157356262,0,EXISTING,0.75
game14_Player1,14,Player1,Villager,False,0.6770610809326172,5,FAILED_TO_REACH,0.75
game14_Player5,14,Player5,Werewolf,True,0.8317771553993225,0,EXISTING,0.75
game15_Player5,15,Player5,Werewolf,True,0.804956316947937,0,EXISTING,0.75
game15_Player4,15,Player4,FortuneTeller,False,0.7777407765388489,0,EXISTING,0.75
game15_Player2,15,Player2,Villager,False,0.8265705704689026,0,EXISTING,0.75
game15_Player3,15,Player3,Villager,False,0.7960013747215271,0,EXISTING,0.75
game15_Player1,15,Player1,Villager,False,0.7465636730194092,5,FAILED_TO_REACH,0.75
game16_Player1,16,Player1,Villager,False,0.8183277249336243,0,EXISTING,0.75
game16_Player2,16,Player2,Werewolf,True,0.7832719683647156,0,EXISTING,0.75
game16_Player5,16,Player5,Villager,False,0.8009346127510071,0,EXISTING,0.75
game16_Player4,16,Player4,FortuneTeller,False,0.7953051328659058,0,EXISTING,0.75
game16_Player3,16,Player3,Villager,False,0.8080934286117554,0,EXISTING,0.75
game17_Player2,17,Player2,Villager,False,0.7837809920310974,0,EXISTING,0.75
game17_Player3,17,Player3,FortuneTeller,False,0.8132625222206116,0,EXISTING,0.75
game17_Player1,17,Player1,Werewolf,True,0.7572528123855591,0,EXISTING,0.75
game17_Player5,17,Player5,Villager,False,0.7802387475967407,0,EXISTING,0.75
game17_Player4,17,Player4,Villager,False,0.6987809538841248,5,FAILED_TO_REACH,0.75
game18_Player2,18,Player2,Villager,False,0.7531034350395203,1,SUCCESS,0.75
game18_Player1,18,Player1,Villager,False,0.8170018196105957,0,EXISTING,0.75
game18_Player3,18,Player3,Werewolf,True,0.7855475544929504,0,EXISTING,0.75
game18_Player5,18,Player5,Villager,False,0.7870499491691589,0,EXISTING,0.75
game18_Player4,18,Player4,FortuneTeller,False,0.78387850522995,0,EXISTING,0.75
game19_Player2,19,Player2,Villager,False,0.7861398458480835,0,EXISTING,0.75
game19_Player4,19,Player4,Werewolf,True,0.7927221655845642,0,EXISTING,0.75
game19_Player5,19,Player5,Villager,False,0.7835370302200317,0,EXISTING,0.75
game19_Player3,19,Player3,Villager,False,0.7316814064979553,5,FAILED_TO_REACH,0.75
game19_Player1,19,Player1,FortuneTeller,False,0.8047410845756531,0,EXISTING,0.75
game20_Player4,20,Player4,Villager,False,0.787885844707489,0,EXISTING,0.75
game20_Player3,20,Player3,Werewolf,True,0.7642640471458435,0,EXISTING,0.75
game20_Player2,20,Player2,Villager,False,0.8141683340072632,0,EXISTING,0.75
game20_Player5,20,Player5,FortuneTeller,False,0.8356903791427612,0,EXISTING,0.75
game20_Player1,20,Player1,Villager,False,0.7809745073318481,0,EXISTING,0.75
