player_id,game_id,player_name,role,is_werewolf,similarity,attempts,status,threshold
game1_Player3,1,Player3,Werewolf,True,0.7918063998222351,5,FAILED_TO_REACH,0.85
game1_Player4,1,Player4,Villager,False,0.7838365435600281,5,FAILED_TO_REACH,0.85
game1_Player5,1,Player5,Villager,False,0.781940221786499,5,FAILED_TO_REACH,0.85
game1_Player2,1,Player2,Villager,False,0.8082570433616638,5,FAILED_TO_REACH,0.85
game1_Player1,1,Player1,FortuneTeller,False,0.8096067905426025,5,FAILED_TO_REACH,0.85
game2_Player2,2,Player2,Villager,False,0.7377057671546936,5,FAILED_TO_REACH,0.85
game2_Player3,2,Player3,Werewolf,True,0.7941057682037354,5,FAILED_TO_REACH,0.85
game2_Player1,2,Player1,Villager,False,0.7623253464698792,5,FAILED_TO_REACH,0.85
game2_Player4,2,Player4,Villager,False,0.7608931660652161,5,FAILED_TO_REACH,0.85
game2_Player5,2,Player5,FortuneTeller,False,0.7672760486602783,5,FAILED_TO_REACH,0.85
game3_Player5,3,Player5,Villager,False,0.7247899770736694,5,FAILED_TO_REACH,0.85
game3_Player2,3,Player2,Werewolf,True,0.7486221194267273,5,FAILED_TO_REACH,0.85
game3_Player1,3,Player1,FortuneTeller,False,0.818157434463501,5,FAILED_TO_REACH,0.85
game3_Player3,3,Player3,Villager,False,0.7966199517250061,5,FAILED_TO_REACH,0.85
game3_Player4,3,Player4,Villager,False,0.8144575357437134,5,FAILED_TO_REACH,0.85
game4_Player2,4,Player2,Villager,False,0.8085961937904358,5,FAILED_TO_REACH,0.85
game4_Player5,4,Player5,Werewolf,True,0.744082510471344,5,FAILED_TO_REACH,0.85
game4_Player3,4,Player3,Villager,False,0.7583112716674805,5,FAILED_TO_REACH,0.85
game4_Player1,4,Player1,Villager,False,0.7689417600631714,5,FAILED_TO_REACH,0.85
game4_Player4,4,Player4,FortuneTeller,False,0.7020049691200256,5,FAILED_TO_REACH,0.85
game5_Player1,5,Player1,Villager,False,0.7614046931266785,5,FAILED_TO_REACH,0.85
game5_Player2,5,Player2,Werewolf,True,0.7519513964653015,5,FAILED_TO_REACH,0.85
game5_Player3,5,Player3,FortuneTeller,False,0.7977185249328613,5,FAILED_TO_REACH,0.85
game5_Player5,5,Player5,Villager,False,0.6866360902786255,5,FAILED_TO_REACH,0.85
game5_Player4,5,Player4,Villager,False,0.8154803514480591,5,FAILED_TO_REACH,0.85
game6_Player5,6,Player5,Villager,False,0.7807811498641968,5,FAILED_TO_REACH,0.85
game6_Player2,6,Player2,Villager,False,0.7380189299583435,5,FAILED_TO_REACH,0.85
game6_Player4,6,Player4,Villager,False,0.7825812697410583,5,FAILED_TO_REACH,0.85
